route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
IDFM:C01382,IDFM:1,IDFM:RATP:230780-C01382-COU_RATP_12DIASHE1_2026_330973990_Issy02Issy08-1,Mairie d'Aubervilliers,,1,,,2,0
IDFM:C01382,IDFM:1,IDFM:RATP:230780-C01382-COU_RATP_12DIASHE1_2026_2141021249_Maau01Maau18-2,Mairie d'Issy,,0,,,2,0
IDFM:C01382,IDFM:1,IDFM:RATP:230780-C01382-COU_RATP_12DIASHE1_2026_-1363292211_Issy01Issy07-2,Mairie d'Aubervilliers,,1,,,2,0
IDFM:C01382,IDFM:1,IDFM:RATP:230780-C01382-COU_RATP_12DIASHE1_2026_-1953360952_Maau02Issy01-1,Mairie d'Issy,,0,,,2,0
IDFM:C01400,IDFM:1,IDFM:RATP:236623-C01400-COU_RATP_759DIM26Dimanche00NOC2026_230_49788856,Gare de Lyon - Maison de la RATP,,1,,,0,0
IDFM:C01400,IDFM:1,IDFM:RATP:236623-C01400-COU_RATP_759DIM26Dimanche00NOC2026_224_49788862,Porte de Choisy,,1,,,0,0
IDFM:C01400,IDFM:1,IDFM:RATP:236623-C01400-COU_RATP_759DIM26Dimanche00NOC2026_230_49788838,Gare de Lyon - Maison de la RATP,,1,,,0,0
IDFM:C01400,IDFM:1,IDFM:RATP:236623-C01400-COU_RATP_759DIM26Dimanche00NOC2026_230_49788850,Gare de Lyon - Maison de la RATP,,1,,,0,0
IDFM:C01400,IDFM:1,IDFM:RATP:236623-C01400-COU_RATP_759DIM26Dimanche00NOC2026_230_49788844,Gare de Lyon - Maison de la RATP,,1,,,0,0
IDFM:C01401,IDFM:1,IDFM:RATP:225750-C01401-COU_RATP_760LAV25Semaine06NOC2025_112_48223702,Châtelet,,1,,,0,0
IDFM:C01401,IDFM:1,IDFM:RATP:225750-C01401-COU_RATP_760LAV25Semaine06NOC2025_113_48223687,Châtelet,,1,,,0,0
IDFM:C01401,IDFM:1,IDFM:RATP:225750-C01401-COU_RATP_760LAV25Semaine06NOC2025_113_48223693,Châtelet,,1,,,0,0
IDFM:C01401,IDFM:1,IDFM:RATP:225750-C01401-COU_RATP_760LAV25Semaine06NOC2025_112_48223706,Châtelet,,1,,,0,0
IDFM:C01401,IDFM:1,IDFM:RATP:225750-C01401-COU_RATP_760LAV25Semaine06NOC2025_112_48223692,Châtelet,,1,,,0,0
IDFM:C01401,IDFM:1,IDFM:RATP:225750-C01401-COU_RATP_760LAV25Semaine06NOC2025_112_48223698,Châtelet,,1,,,0,0
IDFM:C01401,IDFM:1,IDFM:RATP:225750-C01401-COU_RATP_760LAV25Semaine06NOC2025_121_48223710,Porte d'Orléans,,1,,,0,0
IDFM:C01380,IDFM:1,IDFM:RATP:233135-C01380-COU_RATP_10DIANDERSON_2026_1487753065_Aust01Aust02-1,Boulogne Pont de Saint-Cloud,,0,,,2,0
IDFM:C01380,IDFM:1,IDFM:RATP:233135-C01380-COU_RATP_10DIANDERSON_2026_1735141841_Aute02Aust05-1,Gare d'Austerlitz,,1,,,2,0
IDFM:C01380,IDFM:1,IDFM:RATP:233135-C01380-COU_RATP_10DIANDERSON_2026_-1915911817_Aute01Laga05-2,Gare d'Austerlitz,,1,,,2,0
IDFM:C01379,IDFM:1,IDFM:RATP:232222-C01379-COU_RATP_09DIANDERSEN_2026_-194771167_Clou01PteM01-2,Mairie de Montreuil,,1,,,2,0
IDFM:C01379,IDFM:1,IDFM:RATP:232222-C01379-COU_RATP_09DIANDERSEN_2026_-1692515227_Clou03Sevr05-1,Mairie de Montreuil,,1,,,2,0
IDFM:C01379,IDFM:1,IDFM:RATP:232222-C01379-COU_RATP_09DIANDERSEN_2026_-942072611_MieM01MieM11-2,Pont de Sèvres,,0,,,2,0
IDFM:C01379,IDFM:1,IDFM:RATP:232222-C01379-COU_RATP_09DIANDERSEN_2026_382278748_MieM03MieM12-1,Pont de Sèvres,,0,,,2,0
IDFM:C01379,IDFM:1,IDFM:RATP:232222-C01379-COU_RATP_09DIANDERSEN_2026_-1752851319_MieM02PteM02-2,Pont de Sèvres,,0,,,2,0
IDFM:C01379,IDFM:1,IDFM:RATP:206774-C01379-COU_RATP_09DIMERIMEE2_2025_1187756044_Clou02Clou09-2,Mairie de Montreuil,,1,,,2,0
IDFM:C01378,IDFM:1,IDFM:RATP:237462-C01378-COU_RATP_08DIAMTIGRE2_2026_-404007615_CLac01Bala01-2,Balard,,0,,,2,0
IDFM:C01378,IDFM:1,IDFM:RATP:232224-C01378-COU_RATP_08DIAMTIGRE_2026_-2048535819_Bala04CLac04-1,Créteil-Pointe du Lac,,1,,,2,0
IDFM:C01378,IDFM:1,IDFM:RATP:232224-C01378-COU_RATP_08DIAMTIGRE_2026_-871282879_Bala05Bala07-20,Balard,,0,,,2,0
IDFM:C01378,IDFM:1,IDFM:RATP:232224-C01378-COU_RATP_08DIAMTIGRE_2026_-2048535819_Bala03Lour01-1,Créteil-Pointe du Lac,,1,,,2,0
IDFM:C01378,IDFM:1,IDFM:RATP:232224-C01378-COU_RATP_08DIAMTIGRE_2026_-2048535819_Bala06CLac07-1,Créteil-Pointe du Lac,,1,,,2,0
IDFM:C01378,IDFM:1,IDFM:RATP:220620-C01378-COU_RATP_08DITIGRE3_2025_-871282879_CLac03CLac02-1,Balard,,0,,,2,0
IDFM:C01378,IDFM:1,IDFM:RATP:232224-C01378-COU_RATP_08DIAMTIGRE_2026_-2018895288_Bala02CLac03-2,Créteil-Pointe du Lac,,1,,,2,0
IDFM:C01378,IDFM:1,IDFM:RATP:232224-C01378-COU_RATP_08DIAMTIGRE_2026_-664201398_Bala01Juil02-2,Créteil-Pointe du Lac,,1,,,2,0
IDFM:C01378,IDFM:1,IDFM:RATP:232224-C01378-COU_RATP_08DIAMTIGRE_2026_-2048535819_Bala05Bala07-1,Créteil-Pointe du Lac,,1,,,2,0
IDFM:C01378,IDFM:1,IDFM:RATP:232224-C01378-COU_RATP_08DIAMTIGRE_2026_-2018895288_Lour01Pref02-1,Créteil-Pointe du Lac,,1,,,2,0
IDFM:C01377,IDFM:1,IDFM:RATP:233183-C01377-COU_RATP_07DIROITELET_2026_1733626166_Ivry01Ivry01-1,La Courneuve-8-Mai-1945,,0,,,2,0
IDFM:C01377,IDFM:1,IDFM:RATP:233183-C01377-COU_RATP_07DIROITELET_2026_2108576828_Arag01Vill03-1,La Courneuve-8-Mai-1945,,0,,,2,0
IDFM:C01377,IDFM:1,IDFM:RATP:233183-C01377-COU_RATP_07DIROITELET_2026_1733626166_LaCo02Ivry05-20,La Courneuve-8-Mai-1945,,0,,,2,0
IDFM:C01377,IDFM:1,IDFM:RATP:233183-C01377-COU_RATP_07DIROITELET_2026_1733626166_Vill04LaCo07-19,La Courneuve-8-Mai-1945,,0,,,2,0
IDFM:C01377,IDFM:1,IDFM:RATP:233183-C01377-COU_RATP_07DIROITELET_2026_1051330225_LaCo01LaCo01-1,Mairie d'Ivry,,1,,,2,0
IDFM:C01377,IDFM:1,IDFM:RATP:233183-C01377-COU_RATP_07DIROITELET_2026_-69424281_Vill01Arag05-1,Villejuif-Louis Aragon,,1,,,2,0
IDFM:C01377,IDFM:1,IDFM:RATP:205328-C01377-COU_RATP_07DIROSSIGNOL_2025_-400794825_Vill04LaCo01-2,Villejuif-Louis Aragon,,1,,,2,0
IDFM:C01376,IDFM:1,IDFM:RATP:233208-C01376-COU_RATP_06DIBREGUET_2026_1369143557_Kleb02Nat603-2,Nation,,0,,,2,0
IDFM:C01376,IDFM:1,IDFM:RATP:233208-C01376-COU_RATP_06DIBREGUET_2026_800174955_Nat602Kleb08-2,Charles de Gaulle-Etoile,,1,,,2,0
IDFM:C01376,IDFM:1,IDFM:RATP:233208-C01376-COU_RATP_06DIBREGUET_2026_766517584_Nat601Kleb07-2,Charles de Gaulle-Etoile,,1,,,2,0
IDFM:C01376,IDFM:1,IDFM:RATP:233208-C01376-COU_RATP_06DIBREGUET_2026_-1414027389_Kleb03Nat608-1,Nation,,0,,,2,0
IDFM:C01376,IDFM:1,IDFM:RATP:233208-C01376-COU_RATP_06DIBREGUET_2026_-1534065485_Nat603Kleb09-1,Charles de Gaulle-Etoile,,1,,,2,0
IDFM:C01374,IDFM:1,IDFM:RATP:209354-C01374-COU_RATP_04DIHOGGAR_2025_1366177130_Bagl03Clig13-28,Bagneux - Lucie Aubrac,,1,,,2,0
IDFM:C01642,IDFM:1,IDFM:KVYVS:239145-C01642-5726-527,Gare de Lyon,,0,,,0,0
IDFM:C01642,IDFM:1,IDFM:KVYVS:239145-C01642-5689-527,Gare de Lyon,,0,,,0,0
IDFM:C01642,IDFM:1,IDFM:KVYVS:239145-C01642-5709-527,Gare de Lyon,,0,,,0,0
IDFM:C01642,IDFM:1,IDFM:KVYVS:239145-C01642-5688-527,Gare de Combs-la-Ville Quincy,,1,,,0,0
IDFM:C01642,IDFM:1,IDFM:KVYVS:239145-C01642-5727-527,Gare de Combs-la-Ville Quincy,,1,,,0,0
IDFM:C01642,IDFM:1,IDFM:KVYVS:239145-C01642-5708-527,Gare de Combs-la-Ville Quincy,,1,,,0,0
IDFM:C01642,IDFM:1,IDFM:KVYVS:239145-C01642-5690-527,Gare de Combs-la-Ville Quincy,,1,,,0,0
IDFM:C01648,IDFM:1,IDFM:KVYVS:239145-C01648-5745-527,Gare de Juvisy,,0,,,1,0
IDFM:C01648,IDFM:1,IDFM:KVYVS:239145-C01648-5747-527,Gare de Juvisy,,0,,,1,0
IDFM:C01648,IDFM:1,IDFM:KVYVS:239145-C01648-5786-527,Gare de Juvisy,,0,,,1,0
IDFM:C01648,IDFM:1,IDFM:KVYVS:239145-C01648-5591-527,Gare de Juvisy,,0,,,1,0
IDFM:C01648,IDFM:1,IDFM:KVYVS:239145-C01648-5592-527,Gare de Lyon,,1,,,1,0
IDFM:C01648,IDFM:1,IDFM:KVYVS:239145-C01648-5590-527,Gare de Lyon,,1,,,1,0
IDFM:C01648,IDFM:1,IDFM:KVYVS:239145-C01648-5787-527,Gare de Lyon,,1,,,1,0
IDFM:C01648,IDFM:1,IDFM:KVYVS:239145-C01648-5746-527,Gare de Lyon,,1,,,1,0
IDFM:C01372,IDFM:1,IDFM:RATP:233107-C01372-COU_RATP_02DICLIVIA_2026_1625990047_Nat206Nat204-8,Nation,,0,,,2,0
IDFM:C01372,IDFM:1,IDFM:RATP:233107-C01372-COU_RATP_02DICOSMOS_2026_-942485077_Daup02Nat206-2,Nation,,0,,,2,0
IDFM:C01372,IDFM:1,IDFM:RATP:230764-C01372-COU_RATP_02DIAROME_2026_1625990047_Daup03Nat202-1,Nation,,0,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:235130-C01371-COU_RATP_01DIMASCATE_2026_-526061074_Vinc04Mail02-1,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:235130-C01371-COU_RATP_01DIMASCATE_2026_983332197_LaDe03Mail06-1,Château de Vincennes,,0,,,2,0
IDFM:C01634,IDFM:1,IDFM:BRIE_ET_2_MORIN:190253-C01634-20065492,Gare de MLV Chessy Nord (Dépose),,0,,,1,0
IDFM:C01634,IDFM:1,IDFM:BRIE_ET_2_MORIN:190253-C01634-20065493,Gare de MLV Chessy Nord (Dépose),,0,,,1,0
IDFM:C01634,IDFM:1,IDFM:BRIE_ET_2_MORIN:190253-C01634-20065489,Gare de MLV Chessy Nord (Dépose),,0,,,1,0
IDFM:C01634,IDFM:1,IDFM:BRIE_ET_2_MORIN:190253-C01634-20065490,Gare de MLV Chessy Nord (Dépose),,0,,,1,0
IDFM:C01634,IDFM:1,IDFM:BRIE_ET_2_MORIN:190253-C01634-20065491,Gare de MLV Chessy Nord (Dépose),,0,,,1,0
IDFM:C01634,IDFM:1,IDFM:BRIE_ET_2_MORIN:190253-C01634-20065485,Gare de Lyon,,1,,,1,0
IDFM:C01634,IDFM:1,IDFM:BRIE_ET_2_MORIN:190253-C01634-20065488,Gare de Lyon,,1,,,1,0
IDFM:C01634,IDFM:1,IDFM:BRIE_ET_2_MORIN:190253-C01634-20065487,Gare de Lyon,,1,,,1,0
IDFM:C01634,IDFM:1,IDFM:BRIE_ET_2_MORIN:190253-C01634-20065486,Gare de Lyon,,1,,,1,0
IDFM:C01330,IDFM:1,IDFM:RATP:233960-C01330-COU_RATP_513DIM16Dimanche02QDS12026_26_49678362,Docteur Laurent,,1,,,1,0
IDFM:C01330,IDFM:1,IDFM:RATP:233960-C01330-COU_RATP_513DIM16Dimanche02QDS12026_26_49678360,Docteur Laurent,,1,,,1,0
IDFM:C01330,IDFM:1,IDFM:RATP:233960-C01330-COU_RATP_513DIM16Dimanche02QDS12026_24_49678361,Alésia - Général Leclerc,,0,,,1,0
IDFM:C01330,IDFM:1,IDFM:RATP:233960-C01330-COU_RATP_513DIM16Dimanche02QDS12026_24_49678359,Alésia - Général Leclerc,,0,,,1,0
IDFM:C01330,IDFM:1,IDFM:RATP:233960-C01330-COU_RATP_513DIM16Dimanche02QDS12026_24_49678357,Alésia - Général Leclerc,,0,,,1,0
IDFM:C01330,IDFM:1,IDFM:RATP:233960-C01330-COU_RATP_513DIM16Dimanche02QDS12026_24_49678355,Alésia - Général Leclerc,,0,,,1,0
IDFM:C01330,IDFM:1,IDFM:RATP:233960-C01330-COU_RATP_513DIM16Dimanche02QDS12026_24_49678353,Alésia - Général Leclerc,,0,,,1,0
IDFM:C01330,IDFM:1,IDFM:RATP:233960-C01330-COU_RATP_513DIM16Dimanche02QDS12026_24_49678351,Alésia - Général Leclerc,,0,,,1,0
IDFM:C01330,IDFM:1,IDFM:RATP:233960-C01330-COU_RATP_513DIM16Dimanche02QDS12026_24_49678349,Alésia - Général Leclerc,,0,,,1,0
IDFM:C01330,IDFM:1,IDFM:RATP:233960-C01330-COU_RATP_513DIM16Dimanche02QDS12026_24_49678347,Alésia - Général Leclerc,,0,,,1,0
IDFM:C01330,IDFM:1,IDFM:RATP:233960-C01330-COU_RATP_513DIM16Dimanche02QDS12026_24_49678344,Alésia - Général Leclerc,,0,,,1,0
IDFM:C01330,IDFM:1,IDFM:RATP:233960-C01330-COU_RATP_513DIM16Dimanche02QDS12026_24_49678342,Alésia - Général Leclerc,,0,,,1,0
IDFM:C01330,IDFM:1,IDFM:RATP:233960-C01330-COU_RATP_513DIM16Dimanche02QDS12026_24_49678340,Alésia - Général Leclerc,,0,,,1,0
IDFM:C01330,IDFM:1,IDFM:RATP:233960-C01330-COU_RATP_513DIM16Dimanche02QDS12026_24_49678339,Alésia - Général Leclerc,,0,,,1,0
IDFM:C01330,IDFM:1,IDFM:RATP:233960-C01330-COU_RATP_513DIM16Dimanche02QDS12026_24_49678337,Alésia - Général Leclerc,,0,,,1,0
IDFM:C01330,IDFM:1,IDFM:RATP:233960-C01330-COU_RATP_513DIM16Dimanche02QDS12026_24_49678335,Alésia - Général Leclerc,,0,,,1,0
IDFM:C01330,IDFM:1,IDFM:RATP:233960-C01330-COU_RATP_513DIM16Dimanche02QDS12026_24_49678333,Alésia - Général Leclerc,,0,,,1,0
IDFM:C01330,IDFM:1,IDFM:RATP:233960-C01330-COU_RATP_513DIM16Dimanche02QDS12026_24_49678331,Alésia - Général Leclerc,,0,,,1,0
IDFM:C01330,IDFM:1,IDFM:RATP:233960-C01330-COU_RATP_513DIM16Dimanche02QDS12026_24_49678329,Alésia - Général Leclerc,,0,,,1,0
IDFM:C01330,IDFM:1,IDFM:RATP:233960-C01330-COU_RATP_513DIM16Dimanche02QDS12026_24_49678327,Alésia - Général Leclerc,,0,,,1,0
IDFM:C01330,IDFM:1,IDFM:RATP:233960-C01330-COU_RATP_513DIM16Dimanche02QDS12026_24_49678325,Alésia - Général Leclerc,,0,,,1,0
IDFM:C01330,IDFM:1,IDFM:RATP:233960-C01330-COU_RATP_513DIM16Dimanche02QDS12026_24_49678323,Alésia - Général Leclerc,,0,,,1,0
IDFM:C01330,IDFM:1,IDFM:RATP:233960-C01330-COU_RATP_513DIM16Dimanche02QDS12026_24_49678321,Alésia - Général Leclerc,,0,,,1,0
IDFM:C01330,IDFM:1,IDFM:RATP:233960-C01330-COU_RATP_513DIM16Dimanche02QDS12026_24_49678319,Alésia - Général Leclerc,,0,,,1,0
IDFM:C01330,IDFM:1,IDFM:RATP:233960-C01330-COU_RATP_513DIM16Dimanche02QDS12026_24_49678315,Alésia - Général Leclerc,,0,,,1,0
IDFM:C01330,IDFM:1,IDFM:RATP:233960-C01330-COU_RATP_513DIM16Dimanche02QDS12026_24_49678313,Alésia - Général Leclerc,,0,,,1,0
IDFM:C01330,IDFM:1,IDFM:RATP:233960-C01330-COU_RATP_513DIM16Dimanche02QDS12026_24_49678311,Alésia - Général Leclerc,,0,,,1,0
IDFM:C01330,IDFM:1,IDFM:RATP:233960-C01330-COU_RATP_513DIM16Dimanche02QDS12026_24_49678309,Alésia - Général Leclerc,,0,,,1,0
IDFM:C01330,IDFM:1,IDFM:RATP:233960-C01330-COU_RATP_513DIM16Dimanche02QDS12026_24_49678307,Alésia - Général Leclerc,,0,,,1,0
IDFM:C01330,IDFM:1,IDFM:RATP:233960-C01330-COU_RATP_513DIM16Dimanche02QDS12026_24_49678305,Alésia - Général Leclerc,,0,,,1,0
IDFM:C01330,IDFM:1,IDFM:RATP:233960-C01330-COU_RATP_513DIM16Dimanche02QDS12026_24_49678303,Alésia - Général Leclerc,,0,,,1,0
IDFM:C01330,IDFM:1,IDFM:RATP:233960-C01330-COU_RATP_513DIM16Dimanche02QDS12026_24_49678301,Alésia - Général Leclerc,,0,,,1,0
IDFM:C01330,IDFM:1,IDFM:RATP:233960-C01330-COU_RATP_513DIM16Dimanche02QDS12026_24_49678299,Alésia - Général Leclerc,,0,,,1,0
IDFM:C01330,IDFM:1,IDFM:RATP:233960-C01330-COU_RATP_513DIM16Dimanche02QDS12026_24_49678297,Alésia - Général Leclerc,,0,,,1,0
IDFM:C01330,IDFM:1,IDFM:RATP:233960-C01330-COU_RATP_513DIM16Dimanche02QDS12026_24_49678295,Alésia - Général Leclerc,,0,,,1,0
IDFM:C01330,IDFM:1,IDFM:RATP:233960-C01330-COU_RATP_513DIM16Dimanche02QDS12026_24_49678291,Alésia - Général Leclerc,,0,,,1,0
IDFM:C01330,IDFM:1,IDFM:RATP:233960-C01330-COU_RATP_513DIM16Dimanche02QDS12026_24_49678289,Alésia - Général Leclerc,,0,,,1,0
IDFM:C01330,IDFM:1,IDFM:RATP:233960-C01330-COU_RATP_513DIM16Dimanche02QDS12026_24_49678287,Alésia - Général Leclerc,,0,,,1,0
IDFM:C01330,IDFM:1,IDFM:RATP:233960-C01330-COU_RATP_513DIM16Dimanche02QDS12026_24_49678285,Alésia - Général Leclerc,,0,,,1,0
IDFM:C01330,IDFM:1,IDFM:RATP:233960-C01330-COU_RATP_513DIM16Dimanche02QDS12026_24_49678283,Alésia - Général Leclerc,,0,,,1,0
IDFM:C01330,IDFM:1,IDFM:RATP:233960-C01330-COU_RATP_513DIM16Dimanche02QDS12026_24_49678281,Alésia - Général Leclerc,,0,,,1,0
IDFM:C01330,IDFM:1,IDFM:RATP:233960-C01330-COU_RATP_513DIM16Dimanche02QDS12026_24_49678279,Alésia - Général Leclerc,,0,,,1,0
IDFM:C01330,IDFM:1,IDFM:RATP:233960-C01330-COU_RATP_513DIM16Dimanche02QDS12026_24_49678277,Alésia - Général Leclerc,,0,,,1,0
IDFM:C01330,IDFM:1,IDFM:RATP:233960-C01330-COU_RATP_513DIM16Dimanche02QDS12026_24_49678275,Alésia - Général Leclerc,,0,,,1,0
IDFM:C01330,IDFM:1,IDFM:RATP:233960-C01330-COU_RATP_513DIM16Dimanche02QDS12026_24_49678273,Alésia - Général Leclerc,,0,,,1,0
IDFM:C01330,IDFM:1,IDFM:RATP:233960-C01330-COU_RATP_513DIM16Dimanche02QDS12026_24_49678267,Alésia - Général Leclerc,,0,,,1,0
IDFM:C01330,IDFM:1,IDFM:RATP:233960-C01330-COU_RATP_513DIM16Dimanche02QDS12026_24_49678259,Alésia - Général Leclerc,,0,,,1,0
IDFM:C01330,IDFM:1,IDFM:RATP:233960-C01330-COU_RATP_513DIM16Dimanche02QDS12026_25_49678260,Place de l'Abbé Georges Hénocque,,1,,,1,0
IDFM:C01330,IDFM:1,IDFM:RATP:233960-C01330-COU_RATP_513DIM16Dimanche02QDS12026_25_49678266,Place de l'Abbé Georges Hénocque,,1,,,1,0
IDFM:C01330,IDFM:1,IDFM:RATP:233960-C01330-COU_RATP_513DIM16Dimanche02QDS12026_25_49678264,Place de l'Abbé Georges Hénocque,,1,,,1,0
IDFM:C01330,IDFM:1,IDFM:RATP:233960-C01330-COU_RATP_513DIM16Dimanche02QDS12026_25_49678358,Place de l'Abbé Georges Hénocque,,1,,,1,0
IDFM:C01330,IDFM:1,IDFM:RATP:233960-C01330-COU_RATP_513DIM16Dimanche02QDS12026_25_49678356,Place de l'Abbé Georges Hénocque,,1,,,1,0
IDFM:C01330,IDFM:1,IDFM:RATP:233960-C01330-COU_RATP_513DIM16Dimanche02QDS12026_25_49678354,Place de l'Abbé Georges Hénocque,,1,,,1,0
IDFM:C01330,IDFM:1,IDFM:RATP:233960-C01330-COU_RATP_513DIM16Dimanche02QDS12026_25_49678352,Place de l'Abbé Georges Hénocque,,1,,,1,0
IDFM:C01330,IDFM:1,IDFM:RATP:233960-C01330-COU_RATP_513DIM16Dimanche02QDS12026_25_49678350,Place de l'Abbé Georges Hénocque,,1,,,1,0
IDFM:C01330,IDFM:1,IDFM:RATP:233960-C01330-COU_RATP_513DIM16Dimanche02QDS12026_25_49678348,Place de l'Abbé Georges Hénocque,,1,,,1,0
IDFM:C01330,IDFM:1,IDFM:RATP:233960-C01330-COU_RATP_513DIM16Dimanche02QDS12026_25_49678346,Place de l'Abbé Georges Hénocque,,1,,,1,0
IDFM:C01330,IDFM:1,IDFM:RATP:233960-C01330-COU_RATP_513DIM16Dimanche02QDS12026_25_49678345,Place de l'Abbé Georges Hénocque,,1,,,1,0
IDFM:C01330,IDFM:1,IDFM:RATP:233960-C01330-COU_RATP_513DIM16Dimanche02QDS12026_25_49678343,Place de l'Abbé Georges Hénocque,,1,,,1,0
IDFM:C01330,IDFM:1,IDFM:RATP:233960-C01330-COU_RATP_513DIM16Dimanche02QDS12026_25_49678341,Place de l'Abbé Georges Hénocque,,1,,,1,0
IDFM:C01330,IDFM:1,IDFM:RATP:233960-C01330-COU_RATP_513DIM16Dimanche02QDS12026_25_49678336,Place de l'Abbé Georges Hénocque,,1,,,1,0
IDFM:C01330,IDFM:1,IDFM:RATP:233960-C01330-COU_RATP_513DIM16Dimanche02QDS12026_25_49678334,Place de l'Abbé Georges Hénocque,,1,,,1,0
IDFM:C01330,IDFM:1,IDFM:RATP:233960-C01330-COU_RATP_513DIM16Dimanche02QDS12026_25_49678332,Place de l'Abbé Georges Hénocque,,1,,,1,0
IDFM:C01330,IDFM:1,IDFM:RATP:233960-C01330-COU_RATP_513DIM16Dimanche02QDS12026_25_49678330,Place de l'Abbé Georges Hénocque,,1,,,1,0
IDFM:C01330,IDFM:1,IDFM:RATP:233960-C01330-COU_RATP_513DIM16Dimanche02QDS12026_25_49678328,Place de l'Abbé Georges Hénocque,,1,,,1,0
IDFM:C01330,IDFM:1,IDFM:RATP:233960-C01330-COU_RATP_513DIM16Dimanche02QDS12026_25_49678326,Place de l'Abbé Georges Hénocque,,1,,,1,0
IDFM:C01330,IDFM:1,IDFM:RATP:233960-C01330-COU_RATP_513DIM16Dimanche02QDS12026_25_49678324,Place de l'Abbé Georges Hénocque,,1,,,1,0
IDFM:C01330,IDFM:1,IDFM:RATP:233960-C01330-COU_RATP_513DIM16Dimanche02QDS12026_25_49678322,Place de l'Abbé Georges Hénocque,,1,,,1,0
IDFM:C01330,IDFM:1,IDFM:RATP:233960-C01330-COU_RATP_513DIM16Dimanche02QDS12026_25_49678262,Place de l'Abbé Georges Hénocque,,1,,,1,0
IDFM:C01330,IDFM:1,IDFM:RATP:233960-C01330-COU_RATP_513DIM16Dimanche02QDS12026_25_49678320,Place de l'Abbé Georges Hénocque,,1,,,1,0
IDFM:C01330,IDFM:1,IDFM:RATP:233960-C01330-COU_RATP_513DIM16Dimanche02QDS12026_25_49678318,Place de l'Abbé Georges Hénocque,,1,,,1,0
IDFM:C01330,IDFM:1,IDFM:RATP:233960-C01330-COU_RATP_513DIM16Dimanche02QDS12026_25_49678316,Place de l'Abbé Georges Hénocque,,1,,,1,0
IDFM:C01330,IDFM:1,IDFM:RATP:233960-C01330-COU_RATP_513DIM16Dimanche02QDS12026_25_49678314,Place de l'Abbé Georges Hénocque,,1,,,1,0
IDFM:C01330,IDFM:1,IDFM:RATP:233960-C01330-COU_RATP_513DIM16Dimanche02QDS12026_25_49678312,Place de l'Abbé Georges Hénocque,,1,,,1,0
IDFM:C01330,IDFM:1,IDFM:RATP:233960-C01330-COU_RATP_513DIM16Dimanche02QDS12026_25_49678310,Place de l'Abbé Georges Hénocque,,1,,,1,0
IDFM:C01330,IDFM:1,IDFM:RATP:233960-C01330-COU_RATP_513DIM16Dimanche02QDS12026_25_49678308,Place de l'Abbé Georges Hénocque,,1,,,1,0
IDFM:C01330,IDFM:1,IDFM:RATP:233960-C01330-COU_RATP_513DIM16Dimanche02QDS12026_25_49678306,Place de l'Abbé Georges Hénocque,,1,,,1,0
IDFM:C01330,IDFM:1,IDFM:RATP:233960-C01330-COU_RATP_513DIM16Dimanche02QDS12026_25_49678304,Place de l'Abbé Georges Hénocque,,1,,,1,0
IDFM:C01330,IDFM:1,IDFM:RATP:233960-C01330-COU_RATP_513DIM16Dimanche02QDS12026_25_49678302,Place de l'Abbé Georges Hénocque,,1,,,1,0
IDFM:C01330,IDFM:1,IDFM:RATP:233960-C01330-COU_RATP_513DIM16Dimanche02QDS12026_25_49678300,Place de l'Abbé Georges Hénocque,,1,,,1,0
IDFM:C01330,IDFM:1,IDFM:RATP:233960-C01330-COU_RATP_513DIM16Dimanche02QDS12026_25_49678298,Place de l'Abbé Georges Hénocque,,1,,,1,0
IDFM:C01330,IDFM:1,IDFM:RATP:233960-C01330-COU_RATP_513DIM16Dimanche02QDS12026_25_49678296,Place de l'Abbé Georges Hénocque,,1,,,1,0
IDFM:C01330,IDFM:1,IDFM:RATP:233960-C01330-COU_RATP_513DIM16Dimanche02QDS12026_24_49678269,Alésia - Général Leclerc,,0,,,1,0
IDFM:C01330,IDFM:1,IDFM:RATP:233960-C01330-COU_RATP_513DIM16Dimanche02QDS12026_25_49678292,Place de l'Abbé Georges Hénocque,,1,,,1,0
IDFM:C01330,IDFM:1,IDFM:RATP:233960-C01330-COU_RATP_513DIM16Dimanche02QDS12026_24_49678261,Alésia - Général Leclerc,,0,,,1,0
IDFM:C01330,IDFM:1,IDFM:RATP:233960-C01330-COU_RATP_513DIM16Dimanche02QDS12026_25_49678290,Place de l'Abbé Georges Hénocque,,1,,,1,0
IDFM:C01330,IDFM:1,IDFM:RATP:233960-C01330-COU_RATP_513DIM16Dimanche02QDS12026_25_49678288,Place de l'Abbé Georges Hénocque,,1,,,1,0
IDFM:C01330,IDFM:1,IDFM:RATP:233960-C01330-COU_RATP_513DIM16Dimanche02QDS12026_25_49678286,Place de l'Abbé Georges Hénocque,,1,,,1,0
IDFM:C01330,IDFM:1,IDFM:RATP:233960-C01330-COU_RATP_513DIM16Dimanche02QDS12026_25_49678284,Place de l'Abbé Georges Hénocque,,1,,,1,0
IDFM:C01330,IDFM:1,IDFM:RATP:233960-C01330-COU_RATP_513DIM16Dimanche02QDS12026_24_49678263,Alésia - Général Leclerc,,0,,,1,0
